id	GC	Sources
MGYG000136457	49.63894891	Human
MGYG000136523	45.38539454	Human
MGYG000136524	50.47601815	Human
MGYG000136535	45.22063697	Human
MGYG000136595	45.49312096	Human
MGYG000136607	46.59769293	Human
MGYG000136651	53.73949108	Human
MGYG000136688	46.52554665	Human
MGYG000136723	50.48642604	Human
MGYG000136733	54.96577829	Human
MGYG000136752	44.88232193	Human
MGYG000136755	44.58950314	Human
MGYG000136771	55.13137596	Human
MGYG000136793	51.27416443	Human
MGYG000136795	46.13625136	Human
MGYG000136821	49.2877325	Human
MGYG000136822	54.40424495	Human
MGYG000136826	47.02346205	Human
MGYG000136827	45.06976945	Human
MGYG000136842	51.7479722	Human
MGYG000136893	45.54547491	Human
MGYG000136905	47.70025277	Human
MGYG000136951	55.20130755	Human
MGYG000136956	51.30573509	Human
MGYG000136974	40.71257161	Human
MGYG000137002	50.18602002	Human
MGYG000137122	45.29137105	Human
MGYG000137170	45.3203107	Human
MGYG000137179	46.09808053	Human
MGYG000137336	53.18862567	Human
MGYG000137343	49.43008844	Human
MGYG000137370	53.40309423	Human
MGYG000137429	43.13261451	Human
MGYG000137464	45.1580169	Human
MGYG000137468	50.00699227	Human
MGYG000137498	45.49988245	Human
MGYG000137535	52.04406853	Human
MGYG000137549	50.28915159	Human
MGYG000137553	45.91060011	Human
MGYG000137578	49.73906688	Human
MGYG000137611	52.0353727	Human
MGYG000137634	55.25464209	Human
MGYG000137651	45.49211817	Human
MGYG000137720	47.00970768	Human
MGYG000137744	42.44489066	Human
MGYG000137771	52.17590659	Human
MGYG000137801	48.76044822	Human
MGYG000137817	45.67230077	Human
MGYG000137823	50.36693479	Human
MGYG000137834	45.49940798	Human
MGYG000137839	45.06305464	Human
MGYG000137923	54.65189198	Human
MGYG000137926	51.12518448	Human
MGYG000137927	55.20657674	Human
MGYG000137998	56.01655233	Human
MGYG000138104	50.29782144	Human
MGYG000138159	51.43903495	Human
MGYG000138162	55.00877454	Human
MGYG000138182	52.50757626	Human
MGYG000138184	51.75516298	Human
MGYG000138222	51.71493821	Human
MGYG000138248	46.45313816	Human
MGYG000138277	50.78494385	Human
MGYG000138286	50.70748008	Human
MGYG000138304	45.12852729	Human
MGYG000138355	46.56446535	Human
MGYG000138380	45.6404816	Human
MGYG000138389	49.61341797	Human
MGYG000138431	45.57649388	Human
MGYG000138436	54.78532743	Human
MGYG000138439	51.84510352	Human
MGYG000138453	50.21828236	Human
MGYG000138495	49.97284748	Human
MGYG000138510	47.220305	Human
MGYG000138537	52.10277649	Human
MGYG000138558	55.15433967	Human
MGYG000138650	55.59662337	Human
MGYG000138665	50.04727717	Human
MGYG000138721	50.40734057	Human
MGYG000138726	51.93614024	Human
MGYG000138739	45.52634911	Human
MGYG000138741	44.16410815	Human
MGYG000138743	50.48449691	Human
MGYG000138746	54.23302219	Human
MGYG000138767	50.74016362	Human
MGYG000138790	45.90399205	Human
MGYG000138811	45.56236842	Human
MGYG000138863	44.70952798	Human
MGYG000138943	45.83235538	Human
MGYG000139052	45.45337403	Human
MGYG000139089	44.5506958	Human
MGYG000139145	46.5415139	Human
MGYG000139150	52.00247172	Human
MGYG000139188	49.03529017	Human
MGYG000139212	45.61596127	Human
MGYG000139228	51.5110278	Human
MGYG000139261	51.39165401	Human
MGYG000139274	46.8418094	Human
MGYG000139298	55.02150614	Human
MGYG000139336	43.7058747	Human
MGYG000139401	46.59367005	Human
MGYG000139435	56.20150993	Human
MGYG000139464	45.79014302	Human
MGYG000139487	45.78827634	Human
MGYG000139580	47.69196749	Human
MGYG000139670	46.77793397	Human
MGYG000139730	45.60022737	Human
MGYG000139754	48.76450974	Human
MGYG000139839	45.5003927	Human
MGYG000139840	45.61262814	Human
MGYG000139910	45.59957009	Human
MGYG000139911	43.47587474	Human
MGYG000139924	48.5627836	Human
MGYG000139925	54.92118874	Human
MGYG000139942	46.7628685	Human
MGYG000139947	49.75286956	Human
MGYG000139978	51.72399447	Human
MGYG000139987	50.42045322	Human
MGYG000140113	45.31362951	Human
MGYG000140136	45.93310549	Human
MGYG000140140	51.42432554	Human
MGYG000140188	51.28856249	Human
MGYG000140246	50.89321016	Human
MGYG000140267	46.1507399	Human
MGYG000140287	38.67190525	Human
MGYG000140295	46.79417152	Human
MGYG000140324	56.93240266	Human
MGYG000140368	46.28285684	Human
MGYG000140403	51.54848853	Human
MGYG000140406	46.56753036	Human
MGYG000140441	49.35839959	Human
MGYG000140454	45.49384788	Human
MGYG000140455	55.54529816	Human
MGYG000140471	45.79227261	Human
MGYG000140511	46.58208271	Human
MGYG000140515	47.16841304	Human
MGYG000140522	43.06174905	Human
MGYG000140524	50.00225341	Human
MGYG000140541	47.67802457	Human
MGYG000140551	45.44033602	Human
MGYG000140563	52.18604791	Human
MGYG000140604	46.52224444	Human
MGYG000140638	54.39020917	Human
MGYG000140658	43.49181344	Human
MGYG000140672	51.21560826	Human
MGYG000140692	46.05209383	Human
MGYG000140738	48.18697606	Human
MGYG000140744	45.26094811	Human
MGYG000140775	46.05235624	Human
MGYG000140850	51.78923678	Human
MGYG000140920	39.32241006	Human
MGYG000140929	49.24597921	Human
MGYG000140933	49.89035211	Human
MGYG000140939	55.6285205	Human
MGYG000140943	46.84188273	Human
MGYG000140946	49.54810331	Human
MGYG000140958	50.78516401	Human
MGYG000140964	46.52005592	Human
MGYG000141007	51.00584318	Human
MGYG000141059	47.74600395	Human
MGYG000141067	45.06374675	Human
MGYG000141072	45.01184325	Human
MGYG000141100	46.43162065	Human
MGYG000141135	46.44947634	Human
MGYG000141144	47.16122235	Human
MGYG000141177	43.84497399	Human
MGYG000141255	56.81501041	Human
MGYG000141273	45.65598868	Human
MGYG000141406	44.69921124	Human
MGYG000141417	46.30039254	Human
MGYG000141461	45.58931953	Human
MGYG000141469	46.90384133	Human
MGYG000141476	46.02974281	Human
MGYG000141485	50.25964352	Human
MGYG000141499	55.76992663	Human
MGYG000141504	46.51908765	Human
MGYG000141564	49.57156396	Human
MGYG000141595	50.95086748	Human
MGYG000141633	45.60345205	Human
MGYG000141648	51.81914742	Human
MGYG000141661	46.10764463	Human
MGYG000141715	45.45629444	Human
MGYG000141742	49.77551742	Human
MGYG000141744	45.41572085	Human
MGYG000141830	45.51612025	Human
MGYG000141866	45.5658018	Human
MGYG000141948	45.4462797	Human
MGYG000141962	49.307597	Human
MGYG000142001	50.79455042	Human
MGYG000142025	45.82445665	Human
MGYG000142027	54.96595944	Human
MGYG000142050	57.1748562	Human
MGYG000142071	53.61170935	Human
MGYG000142094	51.1246811	Human
MGYG000142107	49.80736952	Human
MGYG000142110	46.42825944	Human
MGYG000142119	55.56442517	Human
MGYG000142120	51.65120302	Human
MGYG000142149	55.1761841	Human
MGYG000142155	44.97981148	Human
MGYG000142177	47.71507493	Human
MGYG000142215	49.97581421	Human
MGYG000142221	50.87970524	Human
MGYG000142237	50.55192852	Human
MGYG000142294	50.50401749	Human
MGYG000142347	45.51984965	Human
MGYG000142354	45.95706443	Human
MGYG000142361	52.14519803	Human
MGYG000142362	46.94956952	Human
MGYG000142386	49.97022533	Human
MGYG000142412	44.58306377	Human
MGYG000142415	50.11362935	Human
MGYG000142433	51.38071303	Human
MGYG000142447	55.26582317	Human
MGYG000142499	49.98975969	Human
MGYG000142507	46.65104898	Human
MGYG000142517	47.9853529	Human
MGYG000142552	45.53932338	Human
MGYG000142590	46.52676135	Human
MGYG000142693	51.32832789	Human
MGYG000142739	55.80382797	Human
MGYG000142740	45.76202597	Human
MGYG000142741	46.36085254	Human
MGYG000142755	55.24376903	Human
MGYG000142767	51.94828888	Human
MGYG000142783	45.67428744	Human
MGYG000142832	53.17608997	Human
MGYG000142869	51.00382694	Human
MGYG000142903	57.8845752	Human
MGYG000142967	45.32583812	Human
MGYG000142987	54.80229729	Human
MGYG000142989	43.44381989	Human
MGYG000143009	44.63309035	Human
MGYG000143018	49.08171218	Human
MGYG000143059	50.88730263	Human
MGYG000143098	45.11761614	Human
MGYG000143110	45.78864017	Human
MGYG000143131	45.81014236	Human
MGYG000143186	45.51361294	Human
MGYG000143213	49.95165767	Human
MGYG000143229	45.57694867	Human
MGYG000143247	49.0191906	Human
MGYG000143293	46.34555588	Human
MGYG000143367	46.86249483	Human
MGYG000143372	49.08628781	Human
MGYG000143385	51.15292915	Human
MGYG000143446	49.9648115	Human
MGYG000143470	51.75491828	Human
MGYG000143477	45.34185563	Human
MGYG000143486	49.69825533	Human
MGYG000143610	48.68002796	Human
MGYG000143683	47.1635839	Human
MGYG000143709	46.02299671	Human
MGYG000143766	48.62759083	Human
MGYG000143783	45.47033661	Human
MGYG000143787	55.93392064	Human
MGYG000143816	50.34587738	Human
MGYG000143945	51.54009182	Human
MGYG000144015	48.03536204	Human
MGYG000144026	45.45559011	Human
MGYG000144101	47.11129659	Human
MGYG000144117	45.08019011	Human
MGYG000144120	52.32438759	Human
MGYG000144177	47.34322739	Human
MGYG000144211	51.23806196	Human
MGYG000144216	45.92018285	Human
MGYG000144244	44.82864025	Human
MGYG000144258	51.69575182	Human
MGYG000144292	46.49108729	Human
MGYG000144300	55.3639444	Human
MGYG000144318	43.63195123	Human
MGYG000144356	46.59561625	Human
MGYG000144357	48.78118228	Human
MGYG000144359	55.22076512	Human
MGYG000144376	46.18419615	Human
MGYG000144401	51.06857232	Human
MGYG000144424	46.74449715	Human
MGYG000144455	46.11939668	Human
MGYG000144488	45.54682699	Human
MGYG000144521	51.00448593	Human
MGYG000144534	39.07910826	Human
MGYG000144613	44.97120481	Human
MGYG000144619	45.09004961	Human
MGYG000144634	45.05078613	Human
MGYG000144644	50.59640238	Human
MGYG000144662	50.70483332	Human
MGYG000144678	42.16090203	Human
MGYG000144722	45.18148899	Human
MGYG000144742	49.51084404	Human
MGYG000144819	45.86738116	Human
MGYG000144824	45.62719484	Human
MGYG000144921	54.76952985	Human
MGYG000144939	44.99686666	Human
MGYG000145056	42.34200007	Human
MGYG000145060	45.46912865	Human
MGYG000145072	50.27971753	Human
MGYG000145130	56.40313803	Human
MGYG000145297	51.46070391	Human
MGYG000145307	52.23077488	Human
MGYG000145310	51.98794714	Human
MGYG000145338	45.44586693	Human
MGYG000145343	43.26934205	Human
MGYG000145395	45.07707765	Human
MGYG000145447	42.6990555	Human
MGYG000145474	45.46015673	Human
MGYG000145488	51.82026893	Human
MGYG000145531	46.14651909	Human
MGYG000145558	51.80701617	Human
MGYG000145578	45.95093345	Human
MGYG000145584	46.35284747	Human
MGYG000145590	46.30566189	Human
MGYG000145645	45.43722649	Human
MGYG000145672	47.32048988	Human
MGYG000145692	47.78889788	Human
MGYG000145725	54.58833102	Human
MGYG000145729	51.07508032	Human
MGYG000145781	49.22125933	Human
MGYG000145797	50.73191897	Human
MGYG000145798	45.50634874	Human
MGYG000145865	45.65825973	Human
MGYG000145874	56.97249443	Human
MGYG000145885	50.46828745	Human
MGYG000145887	50.42821999	Human
MGYG000145898	45.92014624	Human
MGYG000145901	45.86448301	Human
MGYG000145916	46.02118386	Human
MGYG000145938	51.78015135	Human
MGYG000145939	43.49264481	Human
MGYG000146101	50.62521884	Human
MGYG000146114	49.56881519	Human
MGYG000146140	45.44924701	Human
MGYG000146143	49.44002469	Human
MGYG000146166	45.77847387	Human
MGYG000146188	45.08547203	Human
MGYG000146249	55.28622514	Human
MGYG000146265	50.91814403	Human
MGYG000146306	47.06142553	Human
MGYG000146308	45.56007455	Human
MGYG000146340	43.54438774	Human
MGYG000146347	47.83042386	Human
MGYG000146348	46.00925622	Human
MGYG000146354	45.62612433	Human
MGYG000146372	54.57098744	Human
MGYG000146404	45.64462643	Human
MGYG000146453	51.04443803	Human
MGYG000146470	45.8214508	Human
MGYG000146490	55.46681344	Human
MGYG000146517	45.39653779	Human
MGYG000146526	44.99197344	Human
MGYG000146581	44.77596822	Human
MGYG000146599	55.1103849	Human
MGYG000146620	52.28755175	Human
MGYG000146682	46.63906303	Human
MGYG000146780	45.24277675	Human
MGYG000146781	46.09496591	Human
MGYG000146795	47.91116304	Human
MGYG000146833	52.35043197	Human
MGYG000146836	45.83712493	Human
MGYG000146860	46.59838919	Human
MGYG000146869	47.13319076	Human
MGYG000146879	45.95374106	Human
MGYG000146897	49.14360201	Human
MGYG000146922	45.71178158	Human
MGYG000146936	45.38982063	Human
MGYG000146937	45.56126224	Human
MGYG000146965	55.09013734	Human
MGYG000146969	46.58786907	Human
MGYG000146989	43.59133455	Human
MGYG000146999	45.19895735	Human
MGYG000147015	45.24541229	Human
MGYG000147017	45.22173988	Human
MGYG000147109	43.27682093	Human
MGYG000147123	46.11307739	Human
MGYG000147148	50.07879091	Human
MGYG000147199	50.24493676	Human
MGYG000147216	45.24768743	Human
MGYG000147225	52.75106947	Human
MGYG000147228	51.56334437	Human
MGYG000147259	45.9363461	Human
MGYG000147283	46.33595007	Human
MGYG000147315	50.71868604	Human
MGYG000147340	54.26232244	Human
MGYG000147354	45.85972835	Human
MGYG000147375	54.42845546	Human
MGYG000147393	46.50988768	Human
MGYG000147403	54.23178125	Human
MGYG000147404	46.14914386	Human
MGYG000147409	51.03464674	Human
MGYG000147416	52.02573143	Human
MGYG000147421	50.79144753	Human
MGYG000147439	56.87559711	Human
MGYG000147595	48.70855363	Human
MGYG000147641	51.46939319	Human
MGYG000147655	46.41220704	Human
MGYG000147660	55.35624253	Human
MGYG000147682	45.86437446	Human
MGYG000147689	56.69502638	Human
MGYG000147766	50.22574601	Human
MGYG000147821	55.42122488	Human
MGYG000147854	53.64426033	Human
MGYG000147877	55.68986346	Human
MGYG000147897	51.45048948	Human
MGYG000147936	44.65232694	Human
MGYG000147943	45.35225286	Human
MGYG000147979	51.15326602	Human
MGYG000148031	51.29550505	Human
MGYG000148036	54.12733707	Human
MGYG000148050	55.03383187	Human
MGYG000148091	45.71872433	Human
MGYG000148105	51.60201184	Human
MGYG000148112	49.41695433	Human
MGYG000148139	44.85612181	Human
MGYG000148157	42.93485119	Human
MGYG000148166	48.24318483	Human
MGYG000148193	45.55974742	Human
MGYG000148281	47.1054035	Human
MGYG000148291	51.63351568	Human
MGYG000148292	47.89487266	Human
MGYG000148298	45.49348446	Human
MGYG000148391	45.42023375	Human
MGYG000148443	45.16941664	Human
MGYG000148444	50.14929191	Human
MGYG000148525	50.67341013	Human
MGYG000148526	45.55664264	Human
MGYG000148548	54.59847147	Human
MGYG000148554	44.06874005	Human
MGYG000148603	49.33531037	Human
MGYG000148622	45.08659426	Human
MGYG000148631	55.37658985	Human
MGYG000148642	50.99327559	Human
MGYG000148646	45.37371091	Human
MGYG000148669	45.98288183	Human
MGYG000148673	50.13856172	Human
MGYG000148742	48.52666424	Human
MGYG000148802	46.77910726	Human
MGYG000148837	43.12714993	Human
MGYG000148865	50.50132622	Human
MGYG000148880	48.98504999	Human
MGYG000148884	47.32216315	Human
MGYG000148932	51.51179586	Human
MGYG000148942	53.26610601	Human
MGYG000148951	50.43276838	Human
MGYG000149018	45.14501743	Human
MGYG000149041	45.909195	Human
MGYG000149043	44.55882691	Human
MGYG000149091	50.94015928	Human
MGYG000149112	47.36339573	Human
MGYG000149128	45.58293076	Human
MGYG000149157	53.32475074	Human
MGYG000149166	49.62482745	Human
MGYG000149172	55.53234661	Human
MGYG000149200	45.81096089	Human
MGYG000149217	50.31536149	Human
MGYG000149218	43.78995738	Human
MGYG000149281	49.59167916	Human
MGYG000149312	50.5704604	Human
MGYG000149450	46.22595641	Human
MGYG000149526	54.1581491	Human
MGYG000149538	46.81400885	Human
MGYG000149566	49.55069416	Human
MGYG000149595	43.06846747	Human
MGYG000149623	42.79579828	Human
MGYG000149638	51.00941604	Human
MGYG000149645	45.61465572	Human
MGYG000149660	54.87981931	Human
MGYG000149682	50.09242563	Human
MGYG000149698	52.02197827	Human
MGYG000149725	42.7976853	Human
MGYG000149744	51.63244625	Human
MGYG000149745	54.20912017	Human
MGYG000149788	46.20859014	Human
MGYG000149804	45.24810921	Human
MGYG000149824	55.12136902	Human
MGYG000149866	49.95573047	Human
MGYG000149872	47.27574636	Human
MGYG000149874	48.91490269	Human
MGYG000149901	46.23884219	Human
MGYG000149931	50.87411876	Human
MGYG000149942	45.18141747	Human
MGYG000149966	45.65781137	Human
MGYG000150008	50.10914896	Human
MGYG000150015	52.29822146	Human
MGYG000150025	52.44307774	Human
MGYG000150080	44.99736076	Human
MGYG000150121	47.4085922	Human
MGYG000150156	49.85882701	Human
MGYG000150175	50.95116727	Human
MGYG000150191	45.23694213	Human
MGYG000150276	45.71684598	Human
MGYG000150289	49.42486316	Human
MGYG000150309	50.63146094	Human
MGYG000150357	43.27635361	Human
MGYG000150370	54.63344966	Human
MGYG000150400	54.8456315	Human
MGYG000150418	45.82931645	Human
MGYG000150455	45.77192991	Human
MGYG000150474	47.82571532	Human
MGYG000150583	50.69951651	Human
MGYG000150594	51.43261264	Human
MGYG000150618	46.98521935	Human
MGYG000150623	51.9463798	Human
MGYG000150710	48.84229208	Human
MGYG000150750	51.28088799	Human
MGYG000150761	45.34129196	Human
MGYG000150778	51.01294557	Human
MGYG000150810	50.18392514	Human
MGYG000150839	45.85383358	Human
MGYG000150841	43.96060016	Human
MGYG000150889	47.29426459	Human
MGYG000150917	46.08200571	Human
MGYG000150996	58.48497883	Human
MGYG000151016	43.06604365	Human
MGYG000151026	46.52942446	Human
MGYG000151079	43.52516099	Human
MGYG000151097	47.18179974	Human
MGYG000151098	51.00404115	Human
MGYG000151163	48.00662286	Human
MGYG000151174	44.67371022	Human
MGYG000151175	46.8459836	Human
MGYG000151201	43.60581263	Human
MGYG000151227	55.26825911	Human
MGYG000151249	49.91393159	Human
MGYG000151265	51.51748752	Human
MGYG000151280	50.52439739	Human
MGYG000151287	54.99254014	Human
MGYG000151304	55.32451679	Human
MGYG000151328	44.5072999	Human
MGYG000151343	45.62573949	Human
MGYG000151350	45.64467425	Human
MGYG000151391	45.38158868	Human
MGYG000151395	51.4530795	Human
MGYG000151397	55.1557437	Human
MGYG000151408	45.82029984	Human
MGYG000151456	52.09006203	Human
MGYG000151457	46.63023875	Human
MGYG000151515	51.4246189	Human
MGYG000151559	42.1194245	Human
MGYG000151634	54.19287821	Human
MGYG000151661	46.76539788	Human
MGYG000151666	50.80178215	Human
MGYG000151701	50.36944594	Human
MGYG000151715	45.80325454	Human
MGYG000151732	55.7446002	Human
MGYG000151745	45.99019396	Human
MGYG000151746	46.46146094	Human
